Country,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
Germany,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.9,0.105,15.5,1.645,0.569,1.276,1.784,3.333,0.855,0.686,1.868,0.564,2.066,1.605,0.377,9.394,0.57,1.33,1.221,1.344,1.547,0.975,1.513,0.522,1.125,1.573,0.94,1.104,1.525,1.048,0.984,0.645,1.089,1.028,1.232,1.141,0.92,0.775,0.817,0.806,1.319,1.313,0.867,0.817,0.686,1.076,0.753,0.58,2.637,0.868,1.256,0.526,0.947,1.021,0.652,1.923,1.053,0.754,0.81,0.83,0.786,1.168,1.41,0.904,0.727,0.833,0.783,0.7,1.752,1.351,1.098,0.913,0.636,0.754,1.256,0.854,1.558,0.41,1.987,0.687,1.189,0.295,6.742,0.566,0.788,1.257,0.401,1.239,0.795,2.206,0.54,2.074,1.08,0.368,0.828,0.833,1.549,0.849,1.45,1.288,1.164,0.57,1.197,1.106,0.04
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.25,0.6,1.333,1.0,6.5,1.538,0.975,0.128,0.8,2.75,0.0,0.0,3.778,0.265,0.111,0.0,0.0,0.0,0.0,0.356,2.5,0.0,0.0,5.267,0.0,0.0,0.0,0.0,0.0,0.0,1.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.977,0.658,0.434,0.885,0.898,0.0,0.0,0.0,0.479,0.0,0.0,0.604,0.504,1.894,2.472,0.602,0.0,0.0,0.486,1.987,0.0,0.0,1.106,1.343,0.84,1.039,0.599,1.545,1.07,0.0
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,11.0,0.636,0.071,27.0,0.0,0.0,0.625,0.0,0.0,0.418,2.711,0.0,0.0,0.554,0.0,0.0,0.455,2.686,0.755,0.676,1.625,0.91,1.042,1.284,1.0,0.589,1.821,0.99,1.277,0.535,0.87,1.033,0.323,3.85,0.675,1.365,0.789,1.25,0.471,0.939,0.806,0.88,0.682,1.133,0.647,0.0,0.0,15.6,0.045,7.857,0.491,0.593,0.688,1.545,1.882,0.312,1.5,1.4,0.381,0.75,1.0,1.667,2.1,0.714,0.867,1.462,0.316,1.667,1.8,0.889,0.625,4.0,0.225,1.667,0.133,2.0,2.5,0.3,7.0,0.095,1.0,2.0,2.5,1.1,0.273,1.0,2.0,0.333,0.5,19.0,0.0,0.0,1.0,0.867,1.308,3.059,0.173,1.111
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.667,0.4,0.5,1.0,3.0,0.333,3.0,2.0,0.0,0.0,1.0,0.5,8.0,0.375,3.667,0.0,0.0,0.778,1.429,0.8,3.875,0.355,1.636,0.056,11.0,1.182,1.231,1.125,1.167,1.048,1.455,0.156,4.4,3.091,0.676,0.935,0.628,1.111,0.0,0.0,1.556,1.071,0.978,0.341,1.8,1.222,1.061,0.971,2.0,0.985,1.269,0.729,1.371,1.682,1.231,0.71,0.96,0.0,0.0,1.483,0.597,1.871,0.935,1.346,1.19,0.908,0.577,0.985,1.063,1.276,0.51,2.636,0.716,1.004,0.696,2.264,0.84,0.927,0.857,1.7,0.814,0.975
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,2.75,0.955,1.81,0.263,0.7,2.286,1.25,1.5,0.6,2.111,0.0,0.0,0.638,0.932,0.829,1.147,1.051,1.488,0.705,1.535,1.106,1.384,0.911,0.457,0.0,0.0,0.461,1.442,1.297,0.292,1.167,0.0,0.0,0.815,0.446,1.578,1.155,0.402,3.152,0.0,0.0,0.5,1.303,0.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.908,0.0,0.0,0.0,0.0,0.371,0.485,0.0,0.0,0.304,1.119,1.234,1.19,0.826,0.0,0.0,0.424,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435,0.337,1.567,1.809,0.412,1.686,0.271,4.812,0.0,0.0,0.375,2.0,0.143,8.5,0.392,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,-15.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,7.0,0.286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.333,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,0.333,2.0,1.5,0.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,3.333,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,4.0,0.083,0.0,0.0,0.607,0.294,6.2,0.871,0.0,0.0,1.56,0.949,1.297,2.042,0.786,0.0,0.0,2.19,0.565,0.679,0.0,0.0,2.323,0.676,0.0,0.0,1.064,0.922,0.394,0.0,0.0,0.473,0.752,3.32,0.789,0.779,0.608,1.081
Holy See,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.667,0.5,3.0,4.0,0.0,0.0,2.0,0.0,0.0,2.667,1.0,1.688,0.556,1.933,0.069,15.5,1.516,0.064,14.0,0.095,7.5,0.233,1.0,4.429,1.258,0.256,0.1,4.0,2.5,1.2,0.583,2.286,0.938,1.0,0.333,3.4,0.941,0.562,8.0,0.5,0.0,0.0,1.206,0.878,0.917,1.0,6.242,0.218,2.733,0.748,2.076,1.173,0.384,0.686,2.407,0.901,-0.156,-8.75,0.36,2.254,0.739,0.771,1.877,1.033,0.0,0.0,1.096,0.0,0.0,0.505,0.887,1.127,0.469,0.0,0.0,0.316,1.481,1.031,0.988,1.166,0.479,2.022,0.935,0.715,3.943,0.876
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.667,0.0,0.0,0.0,0.0,1.833,0.182,3.5,1.571,0.727,1.875,0.8,1.5,1.556,1.286,0.556,1.95,0.897,1.114,1.103,1.512,0.6,1.154,0.733,1.818,0.633,1.447,1.0,0.2,6.636,1.068,1.09,2.471,0.571,0.833,0.48,1.125,1.241,1.09,1.521,0.64,1.155,0.829,1.676,0.614,1.657,1.371,0.0,0.0,1.456,0.795,1.182,0.615,1.833,0.898,0.709,0.661,0.811,1.533,0.848,0.718,1.25,1.429,0.42,1.381,0.966,1.393,0.949,1.514,0.643,0.722,0.808,2.0,1.024,0.86,0.946,0.8,0.536,1.0,1.467,1.045,1.087,1.04,0.346,1.778,1.812,0.345,2.3,0.696,1.25,0.9,0.333,0.5,3.333
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.667,3.0,0.533,1.125,0.778,0.0,0.0,1.375,1.455,1.125,1.722,0.71,0.682,0.6,4.444,0.75,2.667,0.988,0.81,1.484,0.211,3.0,1.483,0.73,1.354,0.83,0.781,1.158,0.742,1.735,1.165,0.455,1.178,1.302,1.101,0.316,1.25,1.067,0.844,0.519,0.857,0.833,0.9,0.778,1.714,1.25,0.4,1.833,0.182,2.5,1.4,0.571,0.0,0.0,2.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.5,3.0,1.667,0.8,3.25,0.462,1.833,0.818,2.222,0.55,0.545,3.833,0.609,2.714,1.316,1.72,0.767,1.561,0.359,3.27,0.579,2.286,0.625,0.37,6.135,0.643,4.116,0.907,0.044,21.458,0.983,2.352,0.448,1.135,1.337,1.079,0.971,0.895,1.644,0.829,0.808,1.327,0.832,1.486,1.382,0.488,1.668,0.837,1.323,0.851,1.206,0.917,0.971,1.2,0.928,1.036,1.329,1.02,1.149,1.401,0.754,1.211,0.938,0.994,0.931,1.398,0.829,0.977,1.068,1.048,0.961,1.284,1.038,0.917,1.328,0.903,1.116,1.06,1.009,1.073,0.902,0.911,1.248,1.001,1.11,1.029,1.054,0.884,1.137,1.092,1.027,0.958,1.102,1.041,0.777,1.21,0.043
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.615,0.875,0.0,0.0,0.771,0.778,0.81,2.235,1.447,1.527,0.69,1.397,0.79,1.016,1.646,0.972,0.99,1.485,0.712,1.193,0.992,0.884,1.307,0.758,1.735,0.541,1.708,1.204,1.133,0.883,1.546,0.65,1.507,1.209,0.792,0.892,1.053,1.279,1.071,0.799,1.006,0.566,2.027,0.755,1.261,1.221,0.908,0.694,0.778,1.939,0.627,1.335,1.248,0.674,1.195,1.132,1.225,0.758,0.921,0.994,1.586,0.726,0.602,2.077,1.424,0.824,0.863,1.08,0.924,1.014,0.98,1.426,1.404,0.652,1.497,0.554,0.911,0.866,1.653,1.001,0.987,0.822,1.257,0.667,1.304,1.123,0.855,1.202,1.413,0.677,1.26,1.231,1.189
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.333,0.769,1.5,1.2,1.889,1.294,2.409,1.349,1.434,1.878,1.358,1.597,0.702,1.009,2.088,0.872,0.691,0.801,1.481,1.087,1.122,1.199,1.059,0.886,0.871,1.119,1.012,0.878,1.183,0.781,1.064,1.373,1.249,1.252,1.083,1.225,1.051,0.943,1.098,0.976,0.961,0.962,0.944,0.943,0.97,0.916,0.919,0.956,0.818,1.207,0.932,0.902,0.976,0.973,0.961,1.062,0.933,0.917,0.977,0.964,1.002,0.921,0.863,1.134,0.971,1.017,0.859,1.122,0.965,0.916,1.023,0.797,1.217,1.253,1.082,1.27,0.884,1.048,0.983,0.905,1.217,0.88,1.322,0.923,1.163,0.836,1.028,1.27,0.92,1.111,1.02,0.966,0.809,1.166,0.928,0.883,1.164,1.086,1.248,0.81,1.103,1.184,1.046,1.005,1.14,0.807,0.786,1.042,0.864,1.025,0.96
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.167,0.857,0.5,0.0,0.0,2.8,0.429,0.0,0.0,0.0,0.0,0.0,0.3,0.667,1.333,3.75,0.333,2.8,0.571,0.375,3.167,1.737,1.515,0.6,1.2,2.111,0.632,0.854,2.024,0.771,0.531,1.294,1.091,1.208,1.431,0.843,1.3,0.879,0.375,1.567,0.83,0.872,0.765,0.846,0.682,1.267,2.526,0.646,0.839,1.346,0.8,1.036,1.586,0.674,1.774,1.036,0.474,3.0,0.926,1.093,0.829,0.971,1.167,0.649,1.7,0.576,1.286,0.952,1.267,1.158,0.58,1.863,1.253,0.933,0.45,1.34,2.149,1.042,0.38,1.982,1.354,0.569,3.54,0.64,0.827,1.325,1.329,1.122,1.292,0.736,0.85,1.65,1.21,1.505,0.86,1.497,1.245,1.013,0.879,0.706,1.456
Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,6.5,0.692,0.0,0.0,0.83,0.0,0.0,1.35,1.278,3.841,0.475,0.81,1.186,1.81,0.932,1.152,1.085,1.184,0.974,0.68,1.475,1.102,0.652,1.896,1.055,0.781,1.178,0.949,0.932,1.058,1.37,3.03,0.554,0.867,1.365,0.839,1.284,0.678,0.979,1.097,0.634,0.813,0.968,1.626,1.483,0.616,0.653,1.859,0.551,0.593,1.642,0.955,0.616,1.552,0.962,0.806,0.793,1.256,0.517,1.139,1.404,1.078,0.589,0.77,1.486,2.679,0.303,0.713,0.696,1.375,0.58,1.255,1.188,1.513,0.661,0.75,1.035,0.627,1.838,0.559,0.921,1.514,1.151,1.18,0.056,11.25,0.689,0.677,0.952,0.9,0.333,1.333,2.0
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.5,1.667,3.4,0.353,3.0,0.0,0.0,0.286,5.25,1.238,1.115,2.0,0.086,6.4,1.688,2.278,0.829,1.794,0.934,1.099,0.888,6.772,0.286,1.056,1.708,1.075,0.713,1.48,1.107,1.042,0.746,0.741,1.369,0.819,0.726,0.453,3.615,0.78,0.761,1.2,1.097,1.043,0.989,0.565,0.872,1.263,0.799,0.982,1.032,2.428,0.549,0.836,0.941,0.604,0.772,1.545,0.613,1.057,1.384,0.542,0.274,1.652,1.132,0.488,3.381,0.775,0.327,1.278,1.261,0.793,0.826,1.632,0.323,1.9,0.474,2.889,0.615,0.5,2.0,0.438,3.143,0.227,3.4,1.353,1.565,2.194,1.456,0.217,2.36,1.661,1.184,0.793,1.283,0.568,2.836,0.584,1.523,0.876,1.182
Italy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.471,2.214,0.796,1.257,1.409,1.542,1.153,1.03,2.358,0.604,1.363,1.26,1.31,1.012,1.603,1.196,1.204,0.544,2.367,1.146,0.961,1.373,1.027,0.901,1.091,1.193,1.265,1.125,1.095,0.848,0.861,1.096,0.993,1.191,0.953,1.011,0.873,0.776,1.001,1.18,0.976,0.982,1.048,0.898,0.834,0.844,1.262,1.096,0.94,1.188,0.872,0.771,0.943,0.897,1.42,0.923,0.999,0.873,0.74,1.21,1.235,0.785,1.142,0.78,0.986,0.748,1.202,0.998,0.897,1.05,0.967,0.731,0.879,0.88,1.343,0.97,0.947,0.816,0.741,0.928,1.884,0.633,1.117,0.795,1.109,0.771,0.668,1.803,0.818,0.965,1.016,1.026,0.794,0.565,1.323,1.471,1.015,0.87,0.806,0.8,0.601,1.59,1.009,0.551,2.927,0.521,0.73,1.421,1.011,0.714
Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.375,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.346,0.0,0.0,0.5,5.0,0.0,0.0,2.4,1.292,0.548,2.647,0.311,0.0,0.0,0.812,0.385,3.1,0.194,0.333,1.0,2.5,2.0,0.2,0.0,0.0,0.25,0.667,1.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.556,2.0,0.6,0.333,2.0,2.0,0.625,0.0,0.0,1.0,0.833,0.4,1.0,0.5,0.0,0.0,0.25,2.0,0.5,6.0,0.0
Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.143,0.438,1.143,1.25,1.0,1.1,1.545,1.471,0.48,0.917,1.727,1.316,0.56,0.929,1.154,1.2,1.056,2.0,0.763,2.069,0.683,1.0,0.22,7.778,0.829,0.0,0.0,1.161,0.917,0.0,0.0,0.282,3.182,1.114,1.128,2.136,0.287,2.407,1.754,0.702,1.012,2.778,0.769,0.0,0.0,2.586,1.409,0.385,4.279,0.0,0.0,0.489,1.393,1.168,2.105,0.55,1.564,0.837,0.442,1.655,1.156,2.207,0.438,0.984,0.0,0.0,1.115,2.271,0.539,0.872,0.522,3.39,-0.586,-0.381,1.214,1.124,1.226,1.15,0.657,0.871,0.0,0.0,0.438,0.898,1.295,0.614,1.729,0.669,0.877,1.169,0.41,1.412,0.417,3.1,0.0,0.0,1.561,0.258,0.609,2.214,1.355,0.667,-1.893,-1.415,0.573,0.814,1.029,1.389,0.6,1.467,1.068,0.894,0.929,0.538,2.429,0.686
Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.286,1.889,1.059,0.944,0.941,0.0,0.0,0.556,1.8,0.667,2.222,0.575,0.478,1.182,0.692,0.667,0.667,5.25,0.524,1.182,1.692,0.182,1.0,1.25,2.8,0.0,0.0,0.889,0.25,3.0,0.667,0.25,5.0,1.2,0.667,2.0,0.375,2.333,0.286,2.0,0.75,1.0,0.667,0.0,0.0,1.0,3.0,0.167,1.0,4.0,1.5,0.333,10.5,0.667,1.0,1.286,1.222,0.636,0.429,0.667,2.5,1.1,0.545,2.667,1.25,1.15,0.522,1.333,0.25,1.0,0.75,2.333,0.286,4.0,0.25,2.0,1.25,1.4,1.286,0.222,4.0,2.375,0.579,1.182,1.769,0.609,1.286
