Country,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20
United Kingdom,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42857,0.53971,0.65086,0.762,0.762,0.762,0.72286,0.68371,0.64457,0.59371,0.52386,0.44657,0.39043,0.33114,0.26571,0.20286,0.15557,0.11286,0.09357,0.07443,0.06,0.05371,0.04971,0.04857,0.03957,0.03257,0.027,0.022,0.02,0.01771,0.01786,0.01786,0.01729,0.017,0.01457,0.01343,0.012,0.01143,0.011,0.01057,0.01029,0.009,0.00786,0.00686,0.00629,0.00571,0.00529,0.00486,0.00457,0.00457,0.00457,0.00457,0.005,0.00543,0.00571,0.00529,0.00486,0.00471,0.00414,0.00357,0.00314,0.00329,0.00343,0.00357,0.00371,0.00386,0.004,0.00414,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00429,0.00414,0.004,0.00386,0.00371,0.00357,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,0.00343,-1.0,-1.0,-1.0
Uruguay,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19557,0.22086,0.25471,0.28514,0.31371,0.341,0.36743,0.39014,0.40543,0.422,0.44157,0.46043,0.474,0.48129,0.48943,0.49586,0.50214,0.51029,0.52157,0.52971,0.53457,0.53829,0.54057,0.54314,0.54229,0.54943,0.55743,0.56486,0.572,0.57843,0.58886,0.59571,0.60343,0.61143,0.61871,0.624,0.62686,0.63243,0.63629,0.63971,0.644,0.64857,0.65286,0.65671,0.66129,0.66671,0.67243,0.67786,0.68243,0.68443,0.68743,0.68971,0.69043,0.69429,0.69814,0.70286,0.70657,0.71057,0.71586,0.71857,0.72343,0.72729,0.73143,0.73657,0.74343,-1.0,-1.0,-1.0
Uzbekistan,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05329,0.06214,0.06857,0.07443,0.078,0.07686,0.06729,0.06086,0.057,0.05229,0.05371,0.05757,0.06186,0.06429,0.06843,0.07643,0.08414,0.09257,0.10329,0.122,0.14571,0.17543,0.206,0.23971,0.27714,0.31357,0.34929,0.38186,0.41214,0.44086,0.46629,0.48714,0.50571,0.52471,0.54614,0.56614,0.58943,0.614,0.63343,0.65057,0.66371,0.67429,0.68071,0.68314,0.68743,0.68971,0.69414,0.69757,0.69743,0.69871,0.70086,0.70043,0.69786,0.69757,0.69671,0.69386,0.688,0.68429,0.68057,0.67571,0.67157,0.66886,0.66914,0.66871,0.67229,0.67443,0.67471,0.67229,0.66957,-1.0,-1.0,-1.0
Venezuela,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18529,0.20429,0.22,0.23771,0.25871,0.25943,0.26114,0.26214,0.26757,0.28257,0.29786,0.31129,0.33286,0.35514,0.38429,0.40143,0.42829,0.45586,0.46614,0.47371,0.47557,0.47329,0.45543,0.43757,0.41586,0.39871,0.37886,0.367,0.36014,0.35514,0.35814,0.35929,0.36271,0.36429,0.369,0.37,0.37157,0.37314,0.37443,0.37986,0.38614,0.39486,0.39914,0.40243,0.40929,0.41729,0.42214,0.42129,0.425,0.42671,0.42086,0.405,0.379,0.35529,0.32643,0.29786,0.27129,0.24629,0.23471,0.22486,0.21714,0.21,0.20443,0.20057,0.19243,0.18286,0.17443,0.16629,0.15771,0.15043,0.14557,0.14886,0.15071,0.15271,-1.0,-1.0,-1.0
Vietnam,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.106,0.09314,0.08629,0.07857,0.11786,0.16071,0.209,0.26057,0.31214,0.36457,0.37,0.37543,0.37543,0.37543,0.43786,0.50029,0.56271,0.62514,0.70543,0.78571,0.80357,0.82143,0.83929,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.84129,0.77457,0.70786,0.63871,0.556,0.47171,0.39329,0.36029,0.325,0.28871,0.26314,0.235,0.21329,0.19529,0.18029,0.16429,0.14943,0.13714,0.12757,0.12114,0.11286,0.10871,0.108,0.12857,0.15043,0.173,0.20143,0.23543,0.27,0.28457,0.30086,0.33014,0.35586,0.37629,0.40271,0.42914,0.45229,0.46043,0.47943,0.49914,0.51343,0.53929,0.56786,0.59686,0.62029,0.644,0.66857,0.68243,0.69171,0.703,0.70786,0.71171,0.71029,0.70829,0.70771,0.70457,0.70143,0.69786,0.69586,0.70071,0.70714,0.70686,0.71057,0.71471,0.71886,0.72014,0.72286,0.73229,0.73171,0.73043,0.72771,0.72014,0.71114,0.70214,0.69914,0.69814,0.699,0.70043,0.70186,0.705,0.70786,0.712,0.71571,0.71986,0.724,0.72643,0.73514,0.74357,0.75371,0.76371,0.77586,0.78757,0.79243,0.79857,0.803,-1.0,-1.0,-1.0
West Bank and Gaza,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24957,0.22571,0.20529,0.18771,0.16871,0.14914,0.13943,0.12871,0.11786,0.10814,0.101,0.09286,0.09671,0.10457,0.113,0.12329,0.13871,0.15586,0.16314,0.17043,0.17743,0.18386,0.18557,0.18643,0.188,0.18771,0.18771,0.18743,0.18671,0.18929,0.19214,0.196,0.19986,0.19914,0.19714,0.19471,0.19071,0.18671,0.18314,0.19386,0.21329,0.24814,0.28443,0.34057,0.39629,0.45614,0.522,0.57286,0.624,0.65529,0.68843,0.71329,0.72414,0.731,0.73929,0.74529,0.74214,0.734,0.726,0.72243,0.71657,0.714,0.71729,0.71829,0.71857,0.71557,0.71357,0.71043,0.70814,0.70657,0.70471,0.70314,0.70771,0.71129,0.71543,0.71914,-1.0,-1.0,-1.0
Western Sahara,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.714,0.73786,0.76171,0.78557,0.80943,0.83329,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.85714,0.80957,0.762,0.71443,0.66686,0.61929,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,0.57171,-1.0,-1.0,-1.0
Yemen,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.61914,0.49671,0.36814,0.23957,0.10857,0.09114,0.073,0.05829,0.04814,0.038,0.029,0.02514,0.02157,0.01786,0.01543,0.01257,0.01086,0.00943,0.00843,0.01071,0.01286,0.01514,0.02157,0.02786,0.03314,0.035,0.03686,0.03886,0.037,0.03514,0.03471,0.03471,0.03471,0.03457,0.03471,0.03457,0.03557,0.03629,0.03743,0.03857,0.039,-1.0,-1.0,-1.0
Zambia,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17557,0.25757,0.34657,0.428,0.49771,0.56743,0.56886,0.56886,0.55129,0.53429,0.51629,0.49786,0.48,0.45829,0.44543,0.42557,0.41114,0.40243,0.39914,0.39471,0.40471,0.416,0.45014,0.472,0.49371,0.51186,0.52757,0.55229,0.55143,0.55643,0.53,0.51129,0.47857,0.41757,0.36114,0.29329,0.257,0.233,0.20614,0.20429,0.20014,0.20686,0.22957,0.24314,0.25957,0.27571,0.29229,0.31057,0.366,0.41914,0.47229,0.52543,0.57857,0.646,0.66029,0.67457,0.68886,0.70314,0.71743,0.71743,0.70643,0.69543,-1.0,-1.0,-1.0
Zimbabwe,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06243,0.06643,0.06471,0.06314,0.061,0.05886,0.071,0.08314,0.09529,0.10329,0.11186,0.12357,0.12229,0.121,0.11971,0.12286,0.126,0.14286,0.15857,0.17329,0.188,0.20271,0.228,0.24029,0.24786,0.25643,0.27586,0.296,0.30557,0.309,0.31514,0.32129,0.312,0.31986,0.32771,0.33786,0.31443,0.29086,0.27186,0.232,0.19157,0.14829,0.14143,0.13329,0.12514,0.11914,0.11271,0.10957,0.11229,0.11443,-1.0,-1.0,-1.0
